"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"HR@2","FPPTER201","00:03:47.573",227573,"00:03:47.846",227846,"00:00:00.273",273,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:04:22.537",262537,"00:04:22.651",262651,"00:00:00.114",114,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:04:30.158",270158,"00:04:30.244",270244,"00:00:00.086",86,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:03.566",303566,"00:05:03.749",303749,"00:00:00.183",183,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:09.475",309475,"00:05:10.472",310472,"00:00:00.997",997,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:15.390",315390,"00:05:15.459",315459,"00:00:00.069",69,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:21.158",321158,"00:05:21.220",321220,"00:00:00.062",62,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:21.497",321497,"00:05:21.743",321743,"00:00:00.246",246,"generic-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:22.129",322129,"00:05:22.305",322305,"00:00:00.176",176,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:25.222",325222,"00:05:25.305",325305,"00:00:00.083",83,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:26.109",326109,"00:05:26.213",326213,"00:00:00.104",104,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:29.846",329846,"00:05:31.047",331047,"00:00:01.201",1201,"generic-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:34.627",334627,"00:05:34.713",334713,"00:00:00.086",86,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:38.565",338565,"00:05:38.797",338797,"00:00:00.232",232,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:52.406",352406,"00:05:52.582",352582,"00:00:00.176",176,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:52.958",352958,"00:05:54.069",354069,"00:00:01.111",1111,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:54.662",354662,"00:05:55.081",355081,"00:00:00.419",419,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:55.522",355522,"00:05:55.601",355601,"00:00:00.079",79,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:55.935",355935,"00:05:56.250",356250,"00:00:00.315",315,"specific-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:05:58.721",358721,"00:05:58.773",358773,"00:00:00.052",52,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:29.988",389988,"00:06:30.189",390189,"00:00:00.201",201,"generic-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:32.212",392212,"00:06:33.040",393040,"00:00:00.828",828,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:33.370",393370,"00:06:33.481",393481,"00:00:00.111",111,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:34.721",394721,"00:06:34.776",394776,"00:00:00.055",55,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:35.970",395970,"00:06:36.177",396177,"00:00:00.207",207,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:37.800",397800,"00:06:38.461",398461,"00:00:00.661",661,"specific-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:40.726",400726,"00:06:40.871",400871,"00:00:00.145",145,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:41.431",401431,"00:06:41.847",401847,"00:00:00.416",416,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:45.046",405046,"00:06:45.389",405389,"00:00:00.343",343,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:52.260",412260,"00:06:52.392",412392,"00:00:00.132",132,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:53.327",413327,"00:06:53.437",413437,"00:00:00.110",110,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:06:57.893",417893,"00:06:58.366",418366,"00:00:00.473",473,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:07:06.567",426567,"00:07:06.657",426657,"00:00:00.090",90,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:07:21.235",441235,"00:07:21.315",441315,"00:00:00.080",80,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:07:31.313",451313,"00:07:31.396",451396,"00:00:00.083",83,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:07:52.506",472506,"00:07:53.073",473073,"00:00:00.567",567,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:08:03.848",483848,"00:08:04.464",484464,"00:00:00.616",616,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:08:05.317",485317,"00:08:05.479",485479,"00:00:00.162",162,"generic-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:08:11.770",491770,"00:08:11.873",491873,"00:00:00.103",103,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:08:20.792",500792,"00:08:21.681",501681,"00:00:00.889",889,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:08:22.129",502129,"00:08:22.412",502412,"00:00:00.283",283,"generic-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:08:59.049",539049,"00:08:59.177",539177,"00:00:00.128",128,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:08:59.220",539220,"00:08:59.656",539656,"00:00:00.436",436,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:00.311",540311,"00:09:00.453",540453,"00:00:00.142",142,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:03.372",543372,"00:09:03.998",543998,"00:00:00.626",626,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:04.436",544436,"00:09:04.931",544931,"00:00:00.495",495,"pro-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:05.269",545269,"00:09:05.379",545379,"00:00:00.110",110,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:08.613",548613,"00:09:09.227",549227,"00:00:00.614",614,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:14.912",554912,"00:09:15.068",555068,"00:00:00.156",156,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:15.834",555834,"00:09:16.443",556443,"00:00:00.609",609,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:30.736",570736,"00:09:30.837",570837,"00:00:00.101",101,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:32.369",572369,"00:09:33.279",573279,"00:00:00.910",910,"specific-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:44.958",584958,"00:09:45.539",585539,"00:00:00.581",581,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:09:53.041",593041,"00:09:53.159",593159,"00:00:00.118",118,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:10:02.644",602644,"00:10:02.783",602783,"00:00:00.139",139,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:10:11.322",611322,"00:10:12.059",612059,"00:00:00.737",737,"generic-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:10:12.170",612170,"00:10:12.288",612288,"00:00:00.118",118,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:10:20.255",620255,"00:10:20.570",620570,"00:00:00.315",315,"generic-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:10:28.422",628422,"00:10:28.491",628491,"00:00:00.069",69,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:10:35.463",635463,"00:10:35.529",635529,"00:00:00.066",66,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:10:41.616",641616,"00:10:41.695",641695,"00:00:00.079",79,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:10:49.077",649077,"00:10:49.301",649301,"00:00:00.224",224,"generic-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:10:49.888",649888,"00:10:49.961",649961,"00:00:00.073",73,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:10:58.168",658168,"00:10:59.165",659165,"00:00:00.997",997,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:11:02.331",662331,"00:11:02.434",662434,"00:00:00.103",103,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:11:16.217",676217,"00:11:16.290",676290,"00:00:00.073",73,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:11:38.374",698374,"00:11:38.443",698443,"00:00:00.069",69,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:11:40.608",700608,"00:11:40.688",700688,"00:00:00.080",80,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:11:50.894",710894,"00:11:50.963",710963,"00:00:00.069",69,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:11:52.469",712469,"00:11:52.538",712538,"00:00:00.069",69,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:11:53.799",713799,"00:11:53.875",713875,"00:00:00.076",76,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:12:07.913",727913,"00:12:08.872",728872,"00:00:00.959",959,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:12:20.112",740112,"00:12:20.177",740177,"00:00:00.065",65,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:12:22.845",742845,"00:12:22.917",742917,"00:00:00.072",72,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:12:23.442",743442,"00:12:24.063",744063,"00:00:00.621",621,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:12:24.063",744063,"00:12:24.150",744150,"00:00:00.087",87,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:12:48.800",768800,"00:12:49.396",769396,"00:00:00.596",596,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:13:01.715",781715,"00:13:02.116",782116,"00:00:00.401",401,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:13:09.611",789611,"00:13:09.684",789684,"00:00:00.073",73,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:13:14.702",794702,"00:13:14.796",794796,"00:00:00.094",94,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:13:20.658",800658,"00:13:20.938",800938,"00:00:00.280",280,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:13:20.995",800995,"00:13:21.092",801092,"00:00:00.097",97,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:13:25.159",805159,"00:13:25.214",805214,"00:00:00.055",55,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:13:26.556",806556,"00:13:26.999",806999,"00:00:00.443",443,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:13:36.298",816298,"00:13:36.392",816392,"00:00:00.094",94,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:04.770",844770,"00:14:05.078",845078,"00:00:00.308",308,"generic-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:05.933",845933,"00:14:06.009",846009,"00:00:00.076",76,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:08.681",848681,"00:14:09.214",849214,"00:00:00.533",533,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:21.951",861951,"00:14:22.037",862037,"00:00:00.086",86,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:24.650",864650,"00:14:24.690",864690,"00:00:00.040",40,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:30.305",870305,"00:14:30.447",870447,"00:00:00.142",142,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:30.858",870858,"00:14:31.152",871152,"00:00:00.294",294,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:31.152",871152,"00:14:31.426",871426,"00:00:00.274",274,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:42.825",882825,"00:14:43.126",883126,"00:00:00.301",301,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:56.846",896846,"00:14:56.953",896953,"00:00:00.107",107,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:14:57.816",897816,"00:14:59.257",899257,"00:00:01.441",1441,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:15:09.613",909613,"00:15:09.735",909735,"00:00:00.122",122,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:15:25.580",925580,"00:15:25.726",925726,"00:00:00.146",146,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:16:35.336",995336,"00:16:35.488",995488,"00:00:00.152",152,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:16:36.303",996303,"00:16:36.687",996687,"00:00:00.384",384,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:16:43.782",1003782,"00:16:44.104",1004104,"00:00:00.322",322,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:17:08.528",1028528,"00:17:08.780",1028780,"00:00:00.252",252,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:17:20.407",1040407,"00:17:21.342",1041342,"00:00:00.935",935,"pro-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:17:39.735",1059735,"00:17:39.828",1059828,"00:00:00.093",93,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:17:40.103",1060103,"00:17:40.385",1060385,"00:00:00.282",282,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:17:41.833",1061833,"00:17:42.234",1062234,"00:00:00.401",401,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:17:42.393",1062393,"00:17:42.737",1062737,"00:00:00.344",344,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:17:43.803",1063803,"00:17:43.975",1063975,"00:00:00.172",172,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:17:44.965",1064965,"00:17:45.090",1065090,"00:00:00.125",125,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:18:15.721",1095721,"00:18:15.804",1095804,"00:00:00.083",83,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:18:36.919",1116919,"00:18:37.058",1117058,"00:00:00.139",139,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:18:43.219",1123219,"00:18:43.359",1123359,"00:00:00.140",140,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:18:51.174",1131174,"00:18:51.346",1131346,"00:00:00.172",172,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:19:52.300",1192300,"00:19:52.462",1192462,"00:00:00.162",162,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:19:54.318",1194318,"00:19:54.540",1194540,"00:00:00.222",222,"generic-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:19:54.998",1194998,"00:19:55.185",1195185,"00:00:00.187",187,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:20:24.359",1224359,"00:20:24.950",1224950,"00:00:00.591",591,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:20:35.068",1235068,"00:20:35.314",1235314,"00:00:00.246",246,"specific-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:20:36.759",1236759,"00:20:36.906",1236906,"00:00:00.147",147,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:20:56.893",1256893,"00:20:57.010",1257010,"00:00:00.117",117,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:20:57.673",1257673,"00:20:58.446",1258446,"00:00:00.773",773,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:21:01.362",1261362,"00:21:01.504",1261504,"00:00:00.142",142,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:21:10.949",1270949,"00:21:11.129",1271129,"00:00:00.180",180,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:21:13.409",1273409,"00:21:13.630",1273630,"00:00:00.221",221,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:21:27.090",1287090,"00:21:27.499",1287499,"00:00:00.409",409,"generic-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:21:28.651",1288651,"00:21:28.726",1288726,"00:00:00.075",75,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:21:29.172",1289172,"00:21:29.307",1289307,"00:00:00.135",135,"pp-old-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:21:39.384",1299384,"00:21:39.745",1299745,"00:00:00.361",361,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:21:40.225",1300225,"00:21:40.742",1300742,"00:00:00.517",517,"generic-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:21:46.155",1306155,"00:21:46.533",1306533,"00:00:00.378",378,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:21:48.454",1308454,"00:21:48.616",1308616,"00:00:00.162",162,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:22:02.279",1322279,"00:22:02.361",1322361,"00:00:00.082",82,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:22:25.866",1345866,"00:22:25.988",1345988,"00:00:00.122",122,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:22:41.293",1361293,"00:22:41.635",1361635,"00:00:00.342",342,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:22:48.633",1368633,"00:22:48.771",1368771,"00:00:00.138",138,"pp-new-point","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:22:53.744",1373744,"00:22:54.587",1374587,"00:00:00.843",843,"specific-new-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:23:09.690",1389690,"00:23:09.839",1389839,"00:00:00.149",149,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@2","FPPTER201","00:23:10.141",1390141,"00:23:10.243",1390243,"00:00:00.102",102,"pp-old-nopoint","FPPT-ENG-Phase1-20190213-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:01:49.880",109880,"00:01:50.559",110559,"00:00:00.679",679,"specific-new-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:02:02.560",122560,"00:02:02.918",122918,"00:00:00.358",358,"pp-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:02:17.522",137522,"00:02:17.806",137806,"00:00:00.284",284,"pp-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:02:19.200",139200,"00:02:19.660",139660,"00:00:00.460",460,"specific-new-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:02:19.663",139663,"00:02:19.791",139791,"00:00:00.128",128,"pp-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:03:22.814",202814,"00:03:22.989",202989,"00:00:00.175",175,"pp-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:03:43.977",223977,"00:03:44.124",224124,"00:00:00.147",147,"pp-new-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:03:45.206",225206,"00:03:45.344",225344,"00:00:00.138",138,"pp-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:04:29.523",269523,"00:04:30.652",270652,"00:00:01.129",1129,"specific-new-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:04:31.777",271777,"00:04:32.190",272190,"00:00:00.413",413,"generic-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:04:54.445",294445,"00:04:54.619",294619,"00:00:00.174",174,"pp-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:05:28.275",328275,"00:05:28.551",328551,"00:00:00.276",276,"pp-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:05:39.814",339814,"00:05:40.300",340300,"00:00:00.486",486,"generic-new-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:06:02.250",362250,"00:06:02.458",362458,"00:00:00.208",208,"pp-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:06:03.324",363324,"00:06:03.428",363428,"00:00:00.104",104,"pp-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
"HR@1","FPPTER302","00:06:05.119",365119,"00:06:05.241",365241,"00:00:00.122",122,"pp-old-nopoint","FPPT-ENG-Phase1-20190218-v6-ALS-v2.eaf"
