speaker,begin,end,dur,trial,coart,affil,infstat,shape,effort,traj,orient,target,cards,lang,phase
FPPTRR303,2024-01-09T23:18:29Z,2024-01-09T23:18:31Z,2070,FPPT-RUS-Phase1-20181213-v7.eaf,palmy,noun,new,index,contact,complex,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:18:35Z,2024-01-09T23:18:36Z,920,FPPT-RUS-Phase1-20181213-v7.eaf,v.tiurme.jego.bidit.izbivat,ambiguous,old,index,nocontact,simple,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:18:39Z,2024-01-09T23:18:40Z,1012,FPPT-RUS-Phase1-20181213-v7.eaf,ne.dumajet,other,new,index,nocontact,complex,down,interior,single,rus,S
FPPTRR303,2024-01-09T23:19:02Z,2024-01-09T23:19:04Z,2720,FPPT-RUS-Phase1-20181213-v7.eaf,s.etoj,pro,new,palm,contact,simple,up,card,multiple,rus,S
FPPTRR303,2024-01-09T23:19:25Z,2024-01-09T23:19:26Z,800,FPPT-RUS-Phase1-20181213-v7.eaf,vot.oni.predlagajut,ambiguous,old,palm,nocontact,complex,vertical,card,multiple,rus,S
FPPTRR303,2024-01-09T23:19:29Z,2024-01-09T23:19:29Z,653,FPPT-RUS-Phase1-20181213-v7.eaf,rebenok,noun,old,palm,nocontact,complex,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:20:16Z,2024-01-09T23:20:18Z,2105,FPPT-RUS-Phase1-20181213-v7.eaf,tut.tozhe,pro,new,index,contact,simple,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:20:35Z,2024-01-09T23:20:38Z,2840,FPPT-RUS-Phase1-20181213-v7.eaf,tut.javno.proshli.gody,ambiguous,new,index,contact,complex,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:20:46Z,2024-01-09T23:20:48Z,1415,FPPT-RUS-Phase1-20181213-v7.eaf,otez,noun,new,index,contact,complex,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:20:49Z,2024-01-09T23:20:49Z,386,FPPT-RUS-Phase1-20181213-v7.eaf,otez.parnia,noun,old,index,nocontact,complex,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:20:50Z,2024-01-09T23:20:51Z,605,FPPT-RUS-Phase1-20181213-v7.eaf,rebienka,noun,old,index,nocontact,simple,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:21:18Z,2024-01-09T23:21:19Z,1138,FPPT-RUS-Phase1-20181213-v7.eaf,eto,pro,new,index,contact,simple,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:21:19Z,2024-01-09T23:21:20Z,758,FPPT-RUS-Phase1-20181213-v7.eaf,muzhchina,noun,new,index,contact,complex,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:21:20Z,2024-01-09T23:21:20Z,587,FPPT-RUS-Phase1-20181213-v7.eaf,dedushka,noun,old,index,nocontact,simple,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:21:21Z,2024-01-09T23:21:22Z,394,FPPT-RUS-Phase1-20181213-v7.eaf,on,pro,old,index,nocontact,simple,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:21:24Z,2024-01-09T23:21:24Z,580,FPPT-RUS-Phase1-20181213-v7.eaf,ona.uronila.rebenka,ambiguous,old,index,nocontact,simple,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:21:31Z,2024-01-09T23:21:33Z,1370,FPPT-RUS-Phase1-20181213-v7.eaf,on,pro,new,index,contact,complex,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:21:35Z,2024-01-09T23:21:35Z,606,FPPT-RUS-Phase1-20181213-v7.eaf,butylka,noun,new,index,nocontact,simple,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:21:36Z,2024-01-09T23:21:36Z,350,FPPT-RUS-Phase1-20181213-v7.eaf,jeje,pro,old,index,contact,simple,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:21:57Z,2024-01-09T23:21:58Z,1443,FPPT-RUS-Phase1-20181213-v7.eaf,on.raskazyvajet,ambiguous,old,index,nocontact,complex,down,card,multiple,rus,H
FPPTRR303,2024-01-09T23:22:05Z,2024-01-09T23:22:06Z,930,FPPT-RUS-Phase1-20181213-v7.eaf,jemu.dumat.prishlos,ambiguous,old,index,nocontact,simple,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:22:23Z,2024-01-09T23:22:24Z,1085,FPPT-RUS-Phase1-20181213-v7.eaf,luchshe,other,old,index,nocontact,simple,up,card,multiple,rus,S
FPPTRR303,2024-01-09T23:22:31Z,2024-01-09T23:22:31Z,735,FPPT-RUS-Phase1-20181213-v7.eaf,tut,pro,old,index,nocontact,simple,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:22:32Z,2024-01-09T23:22:34Z,1864,FPPT-RUS-Phase1-20181213-v7.eaf,tut.ne.poniatno,ambiguous,new,index,contact,complex,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:22:34Z,2024-01-09T23:22:35Z,1100,FPPT-RUS-Phase1-20181213-v7.eaf,u.neje,pro,new,index,contact,simple,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:22:35Z,2024-01-09T23:22:36Z,975,FPPT-RUS-Phase1-20181213-v7.eaf,glaza,noun,old,index,nocontact,complex,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:22:36Z,2024-01-09T23:22:37Z,1165,FPPT-RUS-Phase1-20181213-v7.eaf,a.u.etogo,pro,old,index,nocontact,simple,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:24:12Z,2024-01-09T23:24:14Z,2253,FPPT-RUS-Phase1-20181213-v7.eaf,kakaja.to.lavka,noun,new,index,contact,simple,down,card,multiple,rus,H
FPPTRR303,2024-01-09T23:24:14Z,2024-01-09T23:24:15Z,1011,FPPT-RUS-Phase1-20181213-v7.eaf,eto.bumagi,noun,new,index,contact,complex,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:24:34Z,2024-01-09T23:24:35Z,1245,FPPT-RUS-Phase1-20181213-v7.eaf,dedushka.tak,noun,new,index,contact,simple,down,individ,multiple,rus,S
FPPTRR303,2024-01-09T23:24:44Z,2024-01-09T23:24:45Z,930,FPPT-RUS-Phase1-20181213-v7.eaf,i.tut.dedushka,ambiguous,old,other,nocontact,simple,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:24:45Z,2024-01-09T23:24:46Z,1270,FPPT-RUS-Phase1-20181213-v7.eaf,nedovolnyj,other,new,index,contact,complex,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:24:49Z,2024-01-09T23:24:50Z,1135,FPPT-RUS-Phase1-20181213-v7.eaf,zhena,noun,new,index,contact,complex,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:24:50Z,2024-01-09T23:24:51Z,910,FPPT-RUS-Phase1-20181213-v7.eaf,to.chto.my.skazali,pro,old,index,nocontact,simple,vertical,other,multiple,rus,S
FPPTRR303,2024-01-09T23:24:52Z,2024-01-09T23:24:53Z,1145,FPPT-RUS-Phase1-20181213-v7.eaf,nikto.ne.schastlivyj,ambiguous,old,index,nocontact,complex,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:25:06Z,2024-01-09T23:25:07Z,355,FPPT-RUS-Phase1-20181213-v7.eaf,surovo,other,old,palm,contact,simple,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:25:07Z,2024-01-09T23:25:09Z,2073,FPPT-RUS-Phase1-20181213-v7.eaf,ozhydanije.realnost,noun,new,palm,contact,simple,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:25:10Z,2024-01-09T23:25:10Z,706,FPPT-RUS-Phase1-20181213-v7.eaf,to.jest.kak.by,other,old,palm,nocontact,simple,vertical,card,multiple,rus,S
FPPTRR303,2024-01-09T23:25:20Z,2024-01-09T23:25:20Z,637,FPPT-RUS-Phase1-20181213-v7.eaf,da.eto.situazija,noun,old,palm,nocontact,simple,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:25:53Z,2024-01-09T23:25:56Z,2084,FPPT-RUS-Phase1-20181213-v7.eaf,on.dazhe.ne.ponimajet,ambiguous,new,palm,nocontact,complex,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:27:11Z,2024-01-09T23:27:13Z,1707,FPPT-RUS-Phase1-20181213-v7.eaf,bot.tak,pro,new,palm,contact,complex,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:27:42Z,2024-01-09T23:27:44Z,1640,FPPT-RUS-Phase1-20181213-v7.eaf,poshel.bit,other,new,palm,nocontact,complex,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:28:24Z,2024-01-09T23:28:26Z,1667,FPPT-RUS-Phase1-20181213-v7.eaf,tut.slozhno,pro,old,palm,nocontact,complex,up,card,multiple,rus,H
FPPTRR303,2024-01-09T23:29:01Z,2024-01-09T23:29:02Z,1250,FPPT-RUS-Phase1-20181213-v7.eaf,a.zhena.ne.sdelala,ambiguous,new,index,nocontact,complex,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:29:02Z,2024-01-09T23:29:03Z,1105,FPPT-RUS-Phase1-20181213-v7.eaf,on.vyshel,ambiguous,old,index,nocontact,complex,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:29:03Z,2024-01-09T23:29:04Z,1240,FPPT-RUS-Phase1-20181213-v7.eaf,on.poshel,ambiguous,old,index,nocontact,complex,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:29:06Z,2024-01-09T23:29:07Z,610,FPPT-RUS-Phase1-20181213-v7.eaf,iz.tiurmy,noun,old,palm,nocontact,simple,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:30:02Z,2024-01-09T23:30:03Z,755,FPPT-RUS-Phase1-20181213-v7.eaf,oni.tak.i.poznakomilis,ambiguous,new,other,contact,simple,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:30:11Z,2024-01-09T23:30:12Z,855,FPPT-RUS-Phase1-20181213-v7.eaf,poznakomilis,other,new,palm,contact,simple,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:30:41Z,2024-01-09T23:30:42Z,840,FPPT-RUS-Phase1-20181213-v7.eaf,eto.odna.iz.ochevidnykh,pro,old,palm,nocontact,simple,vertical,card,multiple,rus,S
FPPTRR303,2024-01-09T23:30:44Z,2024-01-09T23:30:48Z,4194,FPPT-RUS-Phase1-20181213-v7.eaf,vot.tut,pro,new,index,contact,simple,down,card,multiple,rus,H
FPPTRR303,2024-01-09T23:30:48Z,2024-01-09T23:30:50Z,1627,FPPT-RUS-Phase1-20181213-v7.eaf,on.prishel,ambiguous,new,palm,contact,simple,up,card,multiple,rus,S
FPPTRR303,2024-01-09T23:30:50Z,2024-01-09T23:30:50Z,840,FPPT-RUS-Phase1-20181213-v7.eaf,ushel,other,old,index,nocontact,complex,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:30:57Z,2024-01-09T23:30:58Z,907,FPPT-RUS-Phase1-20181213-v7.eaf,tut.on.s.rebenkom,ambiguous,old,index,nocontact,simple,vertical,card,multiple,rus,S
FPPTRR303,2024-01-09T23:30:58Z,2024-01-09T23:30:59Z,1244,FPPT-RUS-Phase1-20181213-v7.eaf,rebenok,noun,old,palm,nocontact,complex,vertical,card,multiple,rus,S
FPPTRR303,2024-01-09T23:31:10Z,2024-01-09T23:31:10Z,906,FPPT-RUS-Phase1-20181213-v7.eaf,khotia,other,old,palm,nocontact,simple,up,card,multiple,rus,S
FPPTRR303,2024-01-09T23:31:54Z,2024-01-09T23:31:54Z,540,FPPT-RUS-Phase1-20181213-v7.eaf,tut.javno,pro,old,index,nocontact,complex,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:32:20Z,2024-01-09T23:32:20Z,470,FPPT-RUS-Phase1-20181213-v7.eaf,oni.budut.schastlivy,ambiguous,old,index,nocontact,simple,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:32:28Z,2024-01-09T23:32:29Z,870,FPPT-RUS-Phase1-20181213-v7.eaf,tut,pro,new,palm,contact,simple,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:32:35Z,2024-01-09T23:32:36Z,743,FPPT-RUS-Phase1-20181213-v7.eaf,vyshel,other,new,palm,contact,simple,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:33:24Z,2024-01-09T23:33:26Z,2110,FPPT-RUS-Phase1-20181213-v7.eaf,eto,pro,old,index,nocontact,complex,down,card,multiple,rus,S
FPPTRR303,2024-01-09T23:33:30Z,2024-01-09T23:33:31Z,790,FPPT-RUS-Phase1-20181213-v7.eaf,rebenok,noun,new,index,contact,complex,down,interior,multiple,rus,S
FPPTRR303,2024-01-09T23:33:31Z,2024-01-09T23:33:32Z,444,FPPT-RUS-Phase1-20181213-v7.eaf,rebenka,noun,old,index,nocontact,simple,down,interior,multiple,rus,S
FPPTRR307,2024-01-09T23:01:29Z,2024-01-09T23:01:30Z,1892,FPPT-RUS-Phase1-20181213-v7.eaf,vot.etot.paren,noun,new,index,contact,simple,down,individ,single,rus,H
FPPTRR307,2024-01-09T23:01:30Z,2024-01-09T23:01:32Z,1517,FPPT-RUS-Phase1-20181213-v7.eaf,k.nim,pro,old,index,nocontact,complex,down,interior,single,rus,H
FPPTRR307,2024-01-09T23:01:38Z,2024-01-09T23:01:43Z,4703,FPPT-RUS-Phase1-20181213-v7.eaf,s.rukzachkom,noun,new,other,nocontact,simple,up,card,single,rus,H
FPPTRR307,2024-01-09T23:01:51Z,2024-01-09T23:01:53Z,1843,FPPT-RUS-Phase1-20181213-v7.eaf,oni.jego,ambiguous,old,index,nocontact,complex,vertical,interior,single,rus,S
FPPTRR307,2024-01-09T23:02:11Z,2024-01-09T23:02:13Z,1329,FPPT-RUS-Phase1-20181213-v7.eaf,vot.etot.chuvak,noun,old,other,nocontact,simple,up,interior,single,rus,S
FPPTRR307,2024-01-09T23:02:27Z,2024-01-09T23:02:28Z,1055,FPPT-RUS-Phase1-20181213-v7.eaf,eto.tozhe,pro,old,other,nocontact,simple,up,card,single,rus,S
FPPTRR307,2024-01-09T23:02:30Z,2024-01-09T23:02:32Z,2328,FPPT-RUS-Phase1-20181213-v7.eaf,on.jedinstvennyj,noun,old,other,nocontact,simple,up,individ,single,rus,S
FPPTRR307,2024-01-09T23:02:32Z,2024-01-09T23:02:33Z,1010,FPPT-RUS-Phase1-20181213-v7.eaf,emoziji.schastlivyje,noun,old,other,nocontact,simple,up,individ,single,rus,S
FPPTRR307,2024-01-09T23:02:33Z,2024-01-09T23:02:35Z,1520,FPPT-RUS-Phase1-20181213-v7.eaf,oni.kak.to,pro,old,other,nocontact,simple,up,individ,single,rus,S
FPPTRR307,2024-01-09T23:02:40Z,2024-01-09T23:02:41Z,869,FPPT-RUS-Phase1-20181213-v7.eaf,paren,noun,old,other,nocontact,simple,up,individ,single,rus,S
FPPTRR307,2024-01-09T23:04:54Z,2024-01-09T23:04:55Z,1120,FPPT-RUS-Phase1-20181213-v7.eaf,koliuchaja.provolka,noun,new,index,contact,simple,vertical,individ,single,rus,S
FPPTRR307,2024-01-09T23:04:56Z,2024-01-09T23:04:57Z,1210,FPPT-RUS-Phase1-20181213-v7.eaf,reshetka,noun,new,index,contact,complex,vertical,interior,single,rus,S
FPPTRR307,2024-01-09T23:05:04Z,2024-01-09T23:05:05Z,1462,FPPT-RUS-Phase1-20181213-v7.eaf,u.nego,pro,old,index,nocontact,simple,down,individ,single,rus,S
FPPTRR307,2024-01-09T23:05:05Z,2024-01-09T23:05:09Z,3593,FPPT-RUS-Phase1-20181213-v7.eaf,s.odnoj.storony.pokhozhe.no.s.drugoj,ambiguous,old,index,nocontact,complex,vertical,interior,single,rus,S
FPPTRR307,2024-01-09T23:05:23Z,2024-01-09T23:05:28Z,4577,FPPT-RUS-Phase1-20181213-v7.eaf,tut.shmotki.na.nem,ambiguous,new,index,contact,complex,down,interior,single,rus,H
FPPTRR307,2024-01-09T23:05:28Z,2024-01-09T23:05:29Z,1860,FPPT-RUS-Phase1-20181213-v7.eaf,to.chto.jemu.dajut,pro,new,index,contact,complex,down,interior,single,rus,H
FPPTRR307,2024-01-09T23:05:29Z,2024-01-09T23:05:31Z,1400,FPPT-RUS-Phase1-20181213-v7.eaf,i,other,new,index,contact,simple,down,individ,single,rus,H
FPPTRR307,2024-01-09T23:05:31Z,2024-01-09T23:05:33Z,1870,FPPT-RUS-Phase1-20181213-v7.eaf,vopros.v.tom.chto,other,new,index,contact,complex,down,interior,single,rus,H
FPPTRR307,2024-01-09T23:05:33Z,2024-01-09T23:05:37Z,3340,FPPT-RUS-Phase1-20181213-v7.eaf,jemu.vydajut,ambiguous,new,index,contact,simple,down,individ,single,rus,H
FPPTRR307,2024-01-09T23:05:52Z,2024-01-09T23:05:53Z,1173,FPPT-RUS-Phase1-20181213-v7.eaf,jemu.obratno.vydajut,ambiguous,old,palm,contact,simple,up,card,single,rus,S
FPPTRR307,2024-01-09T23:06:02Z,2024-01-09T23:06:04Z,1976,FPPT-RUS-Phase1-20181213-v7.eaf,oni.vse.tozhe,pro,old,palm,nocontact,simple,up,card,multiple,rus,S
FPPTRR307,2024-01-09T23:06:08Z,2024-01-09T23:06:09Z,893,FPPT-RUS-Phase1-20181213-v7.eaf,zdes,pro,old,index,nocontact,simple,down,interior,single,rus,S
FPPTRR307,2024-01-09T23:06:10Z,2024-01-09T23:06:18Z,8012,FPPT-RUS-Phase1-20181213-v7.eaf,eto.realno.on,pro,new,index,contact,simple,down,individ,single,rus,H
FPPTRR307,2024-01-09T23:06:18Z,2024-01-09T23:06:28Z,9538,FPPT-RUS-Phase1-20181213-v7.eaf,shmotki.eti,noun,new,index,contact,complex,down,interior,single,rus,H
FPPTRR307,2024-01-09T23:07:57Z,2024-01-09T23:07:58Z,460,FPPT-RUS-Phase1-20181213-v7.eaf,istorija,noun,old,index,nocontact,complex,up,card,multiple,rus,S
FPPTRR307,2024-01-09T23:08:09Z,2024-01-09T23:08:10Z,1078,FPPT-RUS-Phase1-20181213-v7.eaf,i.my.potom.uznajem,ambiguous,old,index,nocontact,complex,vertical,other,multiple,rus,S
FPPTRR307,2024-01-09T23:08:10Z,2024-01-09T23:08:11Z,632,FPPT-RUS-Phase1-20181213-v7.eaf,chto.tut.sluchilos,pro,old,index,nocontact,complex,down,card,single,rus,S
FPPTRR307,2024-01-09T23:08:11Z,2024-01-09T23:08:12Z,1748,FPPT-RUS-Phase1-20181213-v7.eaf,kak.on.suda.popal,pro,old,index,nocontact,complex,down,card,single,rus,S
FPPTRR307,2024-01-09T23:08:25Z,2024-01-09T23:08:25Z,676,FPPT-RUS-Phase1-20181213-v7.eaf,von,pro,old,index,contact,simple,down,individ,single,rus,S
FPPTRR307,2024-01-09T23:08:49Z,2024-01-09T23:08:51Z,1341,FPPT-RUS-Phase1-20181213-v7.eaf,my.schac.uznajem,other,new,index,nocontact,complex,up,other,single,rus,S
FPPTRR307,2024-01-09T23:09:00Z,2024-01-09T23:09:06Z,5336,FPPT-RUS-Phase1-20181213-v7.eaf,on.imejet.k.nim.otnoshenije,ambiguous,old,index,nocontact,simple,down,card,multiple,rus,S
FPPTRR307,2024-01-09T23:09:07Z,2024-01-09T23:09:08Z,1316,FPPT-RUS-Phase1-20181213-v7.eaf,a.te,pro,old,palm,nocontact,complex,down,card,multiple,rus,H
FPPTRR307,2024-01-09T23:09:56Z,2024-01-09T23:09:57Z,923,FPPT-RUS-Phase1-20181213-v7.eaf,vot.etot.chuvak,noun,new,index,contact,simple,down,interior,single,rus,S
FPPTRR307,2024-01-09T23:09:57Z,2024-01-09T23:09:59Z,2314,FPPT-RUS-Phase1-20181213-v7.eaf,jemu.govorit.o.tom,ambiguous,new,index,contact,complex,down,interior,single,rus,H
FPPTRR307,2024-01-09T23:09:59Z,2024-01-09T23:10:02Z,3121,FPPT-RUS-Phase1-20181213-v7.eaf,on,pro,new,index,contact,simple,down,individ,single,rus,H
FPPTRR307,2024-01-09T23:10:02Z,2024-01-09T23:10:04Z,1573,FPPT-RUS-Phase1-20181213-v7.eaf,chto.eta.devushka,noun,new,index,nocontact,complex,down,interior,single,rus,S
FPPTRR307,2024-01-09T23:10:20Z,2024-01-09T23:10:21Z,924,FPPT-RUS-Phase1-20181213-v7.eaf,u.nikh.kakoj.to.spor,ambiguous,old,other,nocontact,complex,down,card,single,rus,S
FPPTRR307,2024-01-09T23:10:22Z,2024-01-09T23:10:23Z,919,FPPT-RUS-Phase1-20181213-v7.eaf,chuvak,noun,old,other,nocontact,simple,down,individ,single,rus,S
FPPTRR307,2024-01-09T23:10:23Z,2024-01-09T23:10:24Z,1203,FPPT-RUS-Phase1-20181213-v7.eaf,javno.ne.dovolen,ambiguous,old,other,nocontact,complex,down,interior,single,rus,S
FPPTRR307,2024-01-09T23:10:29Z,2024-01-09T23:10:29Z,524,FPPT-RUS-Phase1-20181213-v7.eaf,jego.razozlilo,ambiguous,new,index,contact,simple,down,individ,single,rus,S
FPPTRR307,2024-01-09T23:10:29Z,2024-01-09T23:10:31Z,1756,FPPT-RUS-Phase1-20181213-v7.eaf,on.javno,pro,old,index,nocontact,simple,down,individ,single,rus,H
FPPTRR307,2024-01-09T23:10:31Z,2024-01-09T23:10:35Z,3746,FPPT-RUS-Phase1-20181213-v7.eaf,ne.dovolen,other,old,palm,contact,simple,down,individ,single,rus,H
FPPTRR307,2024-01-09T23:10:59Z,2024-01-09T23:11:00Z,1144,FPPT-RUS-Phase1-20181213-v7.eaf,on,pro,new,index,contact,simple,down,individ,single,rus,S
FPPTRR307,2024-01-09T23:11:00Z,2024-01-09T23:11:02Z,1930,FPPT-RUS-Phase1-20181213-v7.eaf,zdes,pro,old,index,nocontact,simple,down,individ,single,rus,S
FPPTRR307,2024-01-09T23:11:07Z,2024-01-09T23:11:09Z,2211,FPPT-RUS-Phase1-20181213-v7.eaf,na.kakoj.to.lavochke,noun,old,other,nocontact,complex,vertical,card,single,rus,S
FPPTRR307,2024-01-09T23:11:36Z,2024-01-09T23:11:39Z,3175,FPPT-RUS-Phase1-20181213-v7.eaf,vot.eto,pro,old,index,nocontact,simple,down,card,multiple,rus,H
FPPTRR307,2024-01-09T23:11:44Z,2024-01-09T23:11:47Z,3880,FPPT-RUS-Phase1-20181213-v7.eaf,tut.vidno.chto.on,ambiguous,old,index,nocontact,simple,vertical,card,multiple,rus,H
FPPTRR307,2024-01-09T23:11:47Z,2024-01-09T23:11:52Z,4472,FPPT-RUS-Phase1-20181213-v7.eaf,tut.posledstvija,ambiguous,new,palm,nocontact,simple,vertical,interior,multiple,rus,H
FPPTRR307,2024-01-09T23:12:00Z,2024-01-09T23:12:01Z,1129,FPPT-RUS-Phase1-20181213-v7.eaf,jego.uzhe.zakovali,ambiguous,new,index,contact,simple,down,individ,single,rus,H
FPPTRR307,2024-01-09T23:12:01Z,2024-01-09T23:12:03Z,2000,FPPT-RUS-Phase1-20181213-v7.eaf,eto.dva.poniatykh,noun,new,index,contact,complex,down,interior,single,rus,S
FPPTRR307,2024-01-09T23:12:19Z,2024-01-09T23:12:20Z,594,FPPT-RUS-Phase1-20181213-v7.eaf,eti.sochuvstvujuschije,noun,new,palm,contact,complex,down,card,single,rus,S
FPPTRR307,2024-01-09T23:12:23Z,2024-01-09T23:12:26Z,3850,FPPT-RUS-Phase1-20181213-v7.eaf,etot.raskaivajetsa,ambiguous,new,palm,nocontact,simple,up,card,single,rus,H
FPPTRR307,2024-01-09T23:13:13Z,2024-01-09T23:13:16Z,2370,FPPT-RUS-Phase1-20181213-v7.eaf,eto.tropicheskaja.strana,noun,new,index,contact,simple,vertical,card,single,rus,S
FPPTRR307,2024-01-09T23:13:45Z,2024-01-09T23:13:47Z,1837,FPPT-RUS-Phase1-20181213-v7.eaf,on.skatilsia,ambiguous,new,palm,nocontact,simple,vertical,card,multiple,rus,S
FPPTRR307,2024-01-09T23:17:17Z,2024-01-09T23:17:19Z,1940,FPPT-RUS-Phase1-20181213-v7.eaf,synok,noun,old,index,nocontact,complex,down,interior,multiple,rus,H
FPPTRR307,2024-01-09T23:17:23Z,2024-01-09T23:17:30Z,6586,FPPT-RUS-Phase1-20181213-v7.eaf,eto.domashneje.nasilije,noun,new,palm,contact,simple,up,card,single,rus,H
FPPTRR307,2024-01-09T23:17:38Z,2024-01-09T23:17:40Z,2239,FPPT-RUS-Phase1-20181213-v7.eaf,u.nego.ne.zlost.na.lize,ambiguous,old,other,nocontact,complex,vertical,interior,single,rus,H
FPPTRR307,2024-01-09T23:18:07Z,2024-01-09T23:18:08Z,965,FPPT-RUS-Phase1-20181213-v7.eaf,eto.pechalno,pro,old,palm,nocontact,simple,up,card,single,rus,S
FPPTRR307,2024-01-09T23:18:16Z,2024-01-09T23:18:20Z,4416,FPPT-RUS-Phase1-20181213-v7.eaf,eto.on.dumajet,ambiguous,new,other,contact,simple,up,interior,single,rus,H
FPPTRR307,2024-01-09T23:18:20Z,2024-01-09T23:18:21Z,458,FPPT-RUS-Phase1-20181213-v7.eaf,sidit,noun,old,index,contact,simple,down,individ,single,rus,S
FPPTRR307,2024-01-09T23:18:25Z,2024-01-09T23:18:25Z,441,FPPT-RUS-Phase1-20181213-v7.eaf,vot.zdes,pro,new,index,contact,simple,down,individ,multiple,rus,S
FPPTRR307,2024-01-09T23:18:25Z,2024-01-09T23:18:28Z,2492,FPPT-RUS-Phase1-20181213-v7.eaf,dumajet.chto.s.nim.budet,ambiguous,new,index,contact,simple,down,interior,multiple,rus,H
FPPTRR307,2024-01-09T23:18:28Z,2024-01-09T23:18:30Z,2088,FPPT-RUS-Phase1-20181213-v7.eaf,ne.raskaivajetsa,other,new,index,contact,simple,down,individ,multiple,rus,H
FPPTRR307,2024-01-09T23:18:30Z,2024-01-09T23:18:33Z,3513,FPPT-RUS-Phase1-20181213-v7.eaf,ne.raskaivajetsa.a.dumajet,ambiguous,new,index,nocontact,simple,down,individ,single,rus,H
FPPTRR307,2024-01-09T23:18:50Z,2024-01-09T23:18:53Z,3467,FPPT-RUS-Phase1-20181213-v7.eaf,posle.vot.etogo,pro,new,index,contact,simple,down,card,multiple,rus,H
FPPTRR307,2024-01-09T23:19:16Z,2024-01-09T23:19:19Z,2587,FPPT-RUS-Phase1-20181213-v7.eaf,pazan,noun,new,palm,contact,simple,vertical,card,single,rus,S
FPPTRR307,2024-01-09T23:19:19Z,2024-01-09T23:19:22Z,3048,FPPT-RUS-Phase1-20181213-v7.eaf,oni.postareli,ambiguous,new,index,contact,simple,down,individ,single,rus,S
FPPTRR307,2024-01-09T23:19:24Z,2024-01-09T23:19:26Z,1733,FPPT-RUS-Phase1-20181213-v7.eaf,kotoryje.na.lavochke,ambiguous,new,index,contact,simple,down,interior,single,rus,H
FPPTRR307,2024-01-09T23:19:55Z,2024-01-09T23:20:00Z,4630,FPPT-RUS-Phase1-20181213-v7.eaf,jemu.realno.glaz,ambiguous,new,index,contact,simple,down,individ,single,rus,H
FPPTRR307,2024-01-09T23:20:45Z,2024-01-09T23:20:47Z,1505,FPPT-RUS-Phase1-20181213-v7.eaf,vot.ded,noun,new,index,contact,simple,down,individ,multiple,rus,H
FPPTRR307,2024-01-09T23:20:47Z,2024-01-09T23:20:50Z,2810,FPPT-RUS-Phase1-20181213-v7.eaf,eto.otez,noun,new,index,contact,complex,down,interior,multiple,rus,S
FPPTRR307,2024-01-09T23:20:54Z,2024-01-09T23:20:58Z,3694,FPPT-RUS-Phase1-20181213-v7.eaf,on.s.butylkoj,ambiguous,new,index,contact,simple,down,individ,multiple,rus,H
FPPTRR307,2024-01-09T23:21:13Z,2024-01-09T23:21:16Z,3053,FPPT-RUS-Phase1-20181213-v7.eaf,dedushka.v.shooke,ambiguous,new,palm,nocontact,simple,up,card,multiple,rus,S
